exam_type,year,college_code,college_name,category,branch_code,branch_full_name,closing_rank
COMEDK,2025,E001,"Acharya Institute of Technology-Soladevanahalli, Bengaluru",GM,AE,AE-Aeronautical Engineering,65930
COMEDK,2025,E001,"Acharya Institute of Technology-Soladevanahalli, Bengaluru",GM,AI,AI-Artificial Intelligence & Machine Learning,97132
COMEDK,2025,E001,"Acharya Institute of Technology-Soladevanahalli, Bengaluru",KKR,AE,AE-Aeronautical Engineering,97600
COMEDK,2025,E001,"Acharya Institute of Technology-Soladevanahalli, Bengaluru",KKR,AI,AI-Artificial Intelligence & Machine Learning,86498
COMEDK,2025,E003,"A.C.S. College of Engineering-Kambipura Mysore Road, Bengaluru",GM,AI,AI-Artificial Intelligence & Machine Learning,80971
COMEDK,2025,E003,"A.C.S. College of Engineering-Kambipura Mysore Road, Bengaluru",GM,AS,AS-Aerospace Engineering,90119
COMEDK,2025,E004,Adichunchanagiri Institute of Technology,GM,AI,AI-Artificial Intelligence & Machine Learning,106484
COMEDK,2025,E005,"Akash Institute of Engineering and Technology- Devanahalli, Bengaluru Rural",GM,AD,AD-Artificial Intelligence & Data Science,84613
COMEDK,2025,E007,"AMC Engineering College-Bannerghatta Rd, Bengaluru",GM,AE,AE-Aeronautical Engineering,95021
COMEDK,2025,E007,"AMC Engineering College-Bannerghatta Rd, Bengaluru",GM,AI,AI-Artificial Intelligence & Machine Learning,105341
COMEDK,2025,E012,"Atria Institute of Technology-Hebbal, Bengaluru",GM,AI,AI-Artificial Intelligence & Machine Learning,91512
COMEDK,2025,E012,"Atria Institute of Technology-Hebbal, Bengaluru",KKR,AI,AI-Artificial Intelligence & Machine Learning,106136
COMEDK,2025,E014,"Anuvartik Mirji Bharatesh Institute of Technology- Shindhollicross, Belagavi",GM,AI,AI-Artificial Intelligence & Machine Learning,108895
COMEDK,2025,E015,"B.N.M. Institute of Technology-Banashankari, Bengaluru",GM,AI,AI-Artificial Intelligence & Machine Learning,43182
COMEDK,2025,E015,"B.N.M. Institute of Technology-Banashankari, Bengaluru",KKR,AI,AI-Artificial Intelligence & Machine Learning,57776
COMEDK,2025,E016,"KLE Technological University Formerly known as BVBCET- Vidyanagar, Hubballi",GM,AR,AR-Automation & Robotics Engineering,97544
COMEDK,2025,E016,"KLE Technological University Formerly known as BVBCET- Vidyanagar, Hubballi",KKR,AR,AR-Automation & Robotics Engineering,66578
COMEDK,2025,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",GM,AI,AI-Artificial Intelligence & Machine Learning,22868
COMEDK,2025,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",KKR,AI,AI-Artificial Intelligence & Machine Learning,33260
COMEDK,2025,E021,"Bapuji Institute of Engineering and Technology-Shamanur Road, Davangere",GM,AI,AI-Artificial Intelligence & Machine Learning,111412
COMEDK,2025,E021,"Bapuji Institute of Engineering and Technology-Shamanur Road, Davangere",KKR,AI,AI-Artificial Intelligence & Machine Learning,78883
COMEDK,2025,E024,"Basaveshwar Engineering College-Vidya Nagar, Bagalkote",GM,AI,AI-Artificial Intelligence & Machine Learning,101501
COMEDK,2025,E027,"BMS College of Engineering-Basavanagudi, Bengaluru",GM,AD,AD-Artificial Intelligence & Data Science,5776
COMEDK,2025,E027,"BMS College of Engineering-Basavanagudi, Bengaluru",GM,AI,AI-Artificial Intelligence & Machine Learning,6670
COMEDK,2025,E027,"BMS College of Engineering-Basavanagudi, Bengaluru",KKR,AD,AD-Artificial Intelligence & Data Science,17172
COMEDK,2025,E027,"BMS College of Engineering-Basavanagudi, Bengaluru",KKR,AI,AI-Artificial Intelligence & Machine Learning,16435
COMEDK,2025,E028,"BMS Institute of Technology and Management-Yelahanka, Bengaluru",GM,AI,AI-Artificial Intelligence & Machine Learning,26119
COMEDK,2025,E028,"BMS Institute of Technology and Management-Yelahanka, Bengaluru",KKR,AI,AI-Artificial Intelligence & Machine Learning,41835
COMEDK,2025,E032,"CMR Institute of Technology-Brookefield, Bengaluru",GM,AD,AD-Artificial Intelligence & Data Science,36348
COMEDK,2025,E032,"CMR Institute of Technology-Brookefield, Bengaluru",GM,AI,AI-Artificial Intelligence & Machine Learning,34791
COMEDK,2025,E032,"CMR Institute of Technology-Brookefield, Bengaluru",KKR,AD,AD-Artificial Intelligence & Data Science,63963
COMEDK,2025,E032,"CMR Institute of Technology-Brookefield, Bengaluru",KKR,AI,AI-Artificial Intelligence & Machine Learning,59185
COMEDK,2025,E033,"Cambridge Institute of Technology-K R Puram, Bengaluru",GM,AI,AI-Artificial Intelligence & Machine Learning,103809
COMEDK,2025,E033,"Cambridge Institute of Technology-K R Puram, Bengaluru",KKR,AI,AI-Artificial Intelligence & Machine Learning,96946
COMEDK,2025,E035,"Channabasaveshwara Institute of Technology- Gubbi, Tumakuru",GM,AD,AD-Artificial Intelligence & Data Science,106098
COMEDK,2025,E037,"City Engineering College-Doddakalasandra, Bengaluru",GM,AI,AI-Artificial Intelligence & Machine Learning,90335
COMEDK,2025,E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",GM,AE,AE-Aeronautical Engineering,34681
COMEDK,2025,E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",GM,AI,AI-Artificial Intelligence & Machine Learning,9622
COMEDK,2025,E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",GM,AU,AU-Automobile Engineering,63821
COMEDK,2025,E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",KKR,AE,AE-Aeronautical Engineering,59439
COMEDK,2025,E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",KKR,AI,AI-Artificial Intelligence & Machine Learning,19685
COMEDK,2025,E042,"Dr. Ambedkar Institute of Technology-Malathahalli, Bengaluru",GM,AI,AI-Artificial Intelligence & Machine Learning,84409
COMEDK,2025,E042,"Dr. Ambedkar Institute of Technology-Malathahalli, Bengaluru",KKR,AI,AI-Artificial Intelligence & Machine Learning,57701
COMEDK,2025,E045,Dr H N National College of Engineering,GM,AD,AD-Artificial Intelligence & Data Science,92178
COMEDK,2025,E048,"East West Institute of Technology-BEL Layout, Bengaluru",GM,AD,AD-Artificial Intelligence & Data Science,58938
COMEDK,2025,E048,"East West Institute of Technology-BEL Layout, Bengaluru",GM,AI,AI-Artificial Intelligence & Machine Learning,80438
COMEDK,2025,E050,"Global Academy of Technology-Rajarajeshwari Nagar, Bengaluru",GM,AD,AD-Artificial Intelligence & Data Science,80024
COMEDK,2025,E050,"Global Academy of Technology-Rajarajeshwari Nagar, Bengaluru",GM,AE,AE-Aeronautical Engineering,76592
COMEDK,2025,E050,"Global Academy of Technology-Rajarajeshwari Nagar, Bengaluru",GM,AI,AI-Artificial Intelligence & Machine Learning,99801
COMEDK,2025,E050,"Global Academy of Technology-Rajarajeshwari Nagar, Bengaluru",KKR,AD,AD-Artificial Intelligence & Data Science,83910
COMEDK,2025,E051,"GM Institute of Technology-P B Road, Davangere",GM,AI,AI-Artificial Intelligence & Machine Learning,107653
COMEDK,2025,E055,GSSS Institute of Engineering and Technology for Women,GM,AD,AD-Artificial Intelligence & Data Science,74720
COMEDK,2025,E055,GSSS Institute of Engineering and Technology for Women,KKR,AD,AD-Artificial Intelligence & Data Science,97455
COMEDK,2025,E056,"H.K.E.Societys P.D.A. College of Engineering-Aiwan E Shahi area, Kalaburgi",GM,AI,AI-Artificial Intelligence & Machine Learning,82697
COMEDK,2025,E059,"Jawaharlal Nehru New College of Engineering JNNCE- Swalanga Road, Shivamogga",GM,AI,AI-Artificial Intelligence & Machine Learning,92925
COMEDK,2025,E066,"KLE College of Engineering and Technology-Chikodi Dist., Belagavi",GM,AD,AD-Artificial Intelligence & Data Science,67808
COMEDK,2025,E067,"K.S School of Engineering And Management-Off Kanakapura Road, Bengaluru",GM,AD,AD-Artificial Intelligence & Data Science,100842
COMEDK,2025,E068,K.S. INSTITUTE OF TECHNOLOGY,GM,AI,AI-Artificial Intelligence & Machine Learning,102605
COMEDK,2025,E073,"KLS Gogte Institute of Technology-Udyambag, Belagavi",GM,AE,AE-Aeronautical Engineering,101565
COMEDK,2025,E073,"KLS Gogte Institute of Technology-Udyambag, Belagavi",GM,BDC,BDC-Bachelor of Design (Communication & Design),96497
COMEDK,2025,E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",GM,AD,AD-Artificial Intelligence & Data Science,3422
COMEDK,2025,E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",GM,AI,AI-Artificial Intelligence & Machine Learning,3244
COMEDK,2025,E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",GM,AS,AS-Aerospace Engineering,13510
COMEDK,2025,E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",KKR,AD,AD-Artificial Intelligence & Data Science,14044
COMEDK,2025,E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",KKR,AI,AI-Artificial Intelligence & Machine Learning,5102
COMEDK,2025,E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",KKR,AS,AS-Aerospace Engineering,25650
COMEDK,2025,E080,"Mangalore Institute of Technology and Engineering- Moodbidri, Mangaluru",GM,AE,AE-Aeronautical Engineering,47158
COMEDK,2025,E082,"Maharaja Institute of Technology-Thandavapura, Mysuru",GM,AD,AD-Artificial Intelligence & Data Science,88161
COMEDK,2025,E083,"Mysuru Royal Institute of Technology-Palahallli, Mandya District",GM,AI,AI-Artificial Intelligence & Machine Learning,94076
COMEDK,2025,E090,PES Institute of Technology and Management,GM,AI,AI-Artificial Intelligence & Machine Learning,73263
COMEDK,2025,E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,AS,AS-Aerospace Engineering,5890
COMEDK,2025,E095,"R V College of Engineering-Mysore Road, Bengaluru",KKR,AS,AS-Aerospace Engineering,24703
COMEDK,2025,E099,"Raja Rajeswari College of Engineering-Kumbalgodu, Bengaluru",GM,AI,AI-Artificial Intelligence & Machine Learning,78511
COMEDK,2025,E101,"Rajiv Gandhi Institute of Technology-R T Nagar Post, Bengaluru",GM,BM,BM-Bio-Medical Engineering,66371
COMEDK,2025,E107,"SJB Institute of Technology-Kengeri, Bengaluru",GM,AI,AI-Artificial Intelligence & Machine Learning,103454
COMEDK,2025,E107,"SJB Institute of Technology-Kengeri, Bengaluru",KKR,AI,AI-Artificial Intelligence & Machine Learning,110166
COMEDK,2025,E108,"SJC Institute of Technology-BB Road, Chikkaballapur",GM,AD,AD-Artificial Intelligence & Data Science,93830
COMEDK,2025,E109,"S.E.A. College of Engineering and Technology-K R Puram, Bengaluru",GM,AD,AD-Artificial Intelligence & Data Science,96811
COMEDK,2025,E110,"SSETs S.G. Balekundri Institute of Technology-Shivabasva Nagar, Belagavi",GM,AD,AD-Artificial Intelligence & Data Science,87331
COMEDK,2025,E117,"SDM College of Engineering and Technology, Tulu Minority- Kalaghatagi, Dharwad",GM,AI,AI-Artificial Intelligence & Machine Learning,75645
COMEDK,2025,E117,"SDM College of Engineering and Technology, Tulu Minority- Kalaghatagi, Dharwad",KKR,AI,AI-Artificial Intelligence & Machine Learning,69916
COMEDK,2025,E121,"Sri Sairam College of Engineering-Anekal, Bengaluru",GM,AI,AI-Artificial Intelligence & Machine Learning,95798
COMEDK,2025,E121,"Sri Sairam College of Engineering-Anekal, Bengaluru",KKR,AI,AI-Artificial Intelligence & Machine Learning,110453
COMEDK,2025,E123,"Shri Madhwa Vadiraja Institute of Technology and Management-Bantakal, Udupi",GM,AD,AD-Artificial Intelligence & Data Science,62552
COMEDK,2025,E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru",GM,AI,AI-Artificial Intelligence & Machine Learning,41579
COMEDK,2025,E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru",KKR,AI,AI-Artificial Intelligence & Machine Learning,63803
COMEDK,2025,E132,"Sri Krishna Institute of Technology-Chikkabanavara, Bengaluru",GM,AI,AI-Artificial Intelligence & Machine Learning,77870
COMEDK,2025,E141,"T. John Institute of Technology-Bannerghatta Road, Bengaluru",GM,AI,AI-Artificial Intelligence & Machine Learning,83430
COMEDK,2025,E145,"Vemana Institute of Technology-Koramangala, Bengaluru",GM,AI,AI-Artificial Intelligence & Machine Learning,85684
COMEDK,2025,E156,"Jyothy Institute of Technology-Tathguni, Bengaluru",GM,AI,AI-Artificial Intelligence & Machine Learning,80103
COMEDK,2025,E164,"REVA University-Yelahanka, Bengaluru",GM,AD,AD-Artificial Intelligence & Data Science,61900
COMEDK,2025,E164,"REVA University-Yelahanka, Bengaluru",KKR,AD,AD-Artificial Intelligence & Data Science,84760
COMEDK,2025,E164,"REVA University-Yelahanka, Bengaluru",KKR,AG,AG-Agricultural Engineering,86205
COMEDK,2025,E165,"Alliance University-Anekal, Bengaluru",GM,AS,AS-Aerospace Engineering,81226
COMEDK,2025,E194,"Jain College of Engineering and Technology-Unkal, Hubballi",GM,AI,AI-Artificial Intelligence & Machine Learning,108652
COMEDK,2025,E207,"BGS College of Engineering and Technology- Mahalaxmipuram, Bengaluru",GM,AD,AD-Artificial Intelligence & Data Science,106934
COMEDK,2025,E207,"BGS College of Engineering and Technology- Mahalaxmipuram, Bengaluru",GM,AI,AI-Artificial Intelligence & Machine Learning,93228
COMEDK,2025,E212,"Seshadripuram Institute of Technology - Kadakola Industrial Area, Mysuru",GM,AI,AI-Artificial Intelligence & Machine Learning,104925
COMEDK,2025,E001,"Acharya Institute of Technology-Soladevanahalli, Bengaluru",GM,BT,BT-Bio- technology,82087
COMEDK,2025,E001,"Acharya Institute of Technology-Soladevanahalli, Bengaluru",GM,CD,CD-Computer Science & Engineering (Data Science),103486
COMEDK,2025,E001,"Acharya Institute of Technology-Soladevanahalli, Bengaluru",KKR,CD,CD-Computer Science & Engineering (Data Science),102464
COMEDK,2025,E004,Adichunchanagiri Institute of Technology,GM,CD,CD-Computer Science & Engineering (Data Science),64466
COMEDK,2025,E005,"Akash Institute of Engineering and Technology- Devanahalli, Bengaluru Rural",GM,CI,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),84459
COMEDK,2025,E007,"AMC Engineering College-Bannerghatta Rd, Bengaluru",GM,CD,CD-Computer Science & Engineering (Data Science),77210
COMEDK,2025,E007,"AMC Engineering College-Bannerghatta Rd, Bengaluru",GM,CI,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),110976
COMEDK,2025,E011,"APS College of Engineering-Kanakapura Road, Bengaluru",GM,CI,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),56624
COMEDK,2025,E012,"Atria Institute of Technology-Hebbal, Bengaluru",GM,CD,CD-Computer Science & Engineering (Data Science),105457
COMEDK,2025,E016,"KLE Technological University Formerly known as BVBCET- Vidyanagar, Hubballi",GM,BT,BT-Bio- technology,97734
COMEDK,2025,E016,"KLE Technological University Formerly known as BVBCET- Vidyanagar, Hubballi",GM,CA,CA-Computer Science & Engineering (Artificial Intelligence),47299
COMEDK,2025,E016,"KLE Technological University Formerly known as BVBCET- Vidyanagar, Hubballi",KKR,BT,BT-Bio- technology,68738
COMEDK,2025,E016,"KLE Technological University Formerly known as BVBCET- Vidyanagar, Hubballi",KKR,CA,CA-Computer Science & Engineering (Artificial Intelligence),48608
COMEDK,2025,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",GM,CD,CD-Computer Science & Engineering (Data Science),18272
COMEDK,2025,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",KKR,CD,CD-Computer Science & Engineering (Data Science),32551
COMEDK,2025,E020,"Bangalore Technological Institute-Chikkanayakanahalli Dinne, Bengaluru",GM,CD,CD-Computer Science & Engineering (Data Science),37912
COMEDK,2025,E021,"Bapuji Institute of Engineering and Technology-Shamanur Road, Davangere",GM,BT,BT-Bio- technology,50201
COMEDK,2025,E021,"Bapuji Institute of Engineering and Technology-Shamanur Road, Davangere",GM,CD,CD-Computer Science & Engineering (Data Science),94910
COMEDK,2025,E026,"BLDEAs V.P. Dr.P.G.Halakatti College of Engineering and Technology-Ashram Road, Vijayapura",GM,CA,CA-Computer Science & Engineering (Artificial Intelligence),103425
COMEDK,2025,E026,"BLDEAs V.P. Dr.P.G.Halakatti College of Engineering and Technology-Ashram Road, Vijayapura",GM,CD,CD-Computer Science & Engineering (Data Science),108471
COMEDK,2025,E027,"BMS College of Engineering-Basavanagudi, Bengaluru",GM,BT,BT-Bio- technology,39302
COMEDK,2025,E027,"BMS College of Engineering-Basavanagudi, Bengaluru",GM,CB,CB-Computer Science & Business Systems,6650
COMEDK,2025,E027,"BMS College of Engineering-Basavanagudi, Bengaluru",GM,CD,CD-Computer Science & Engineering (Data Science),5610
COMEDK,2025,E027,"BMS College of Engineering-Basavanagudi, Bengaluru",GM,CH,CH-Chemical Engineering,44244
COMEDK,2025,E027,"BMS College of Engineering-Basavanagudi, Bengaluru",KKR,BT,BT-Bio- technology,76894
COMEDK,2025,E027,"BMS College of Engineering-Basavanagudi, Bengaluru",KKR,CB,CB-Computer Science & Business Systems,17793
COMEDK,2025,E027,"BMS College of Engineering-Basavanagudi, Bengaluru",KKR,CD,CD-Computer Science & Engineering (Data Science),17078
COMEDK,2025,E027,"BMS College of Engineering-Basavanagudi, Bengaluru",KKR,CH,CH-Chemical Engineering,106796
COMEDK,2025,E028,"BMS Institute of Technology and Management-Yelahanka, Bengaluru",GM,CB,CB-Computer Science & Business Systems,22972
